%t , vf , sr , u_s
2.711000e+00 , 6.981308e+00 , 1.130956e-01 , 4.153572e+00
2.712000e+00 , 6.984245e+00 , 1.116657e-01 , 5.014354e+00
2.713000e+00 , 6.987187e+00 , 1.102358e-01 , 5.875106e+00
2.714000e+00 , 6.990131e+00 , 1.088357e-01 , 6.717969e+00
2.715000e+00 , 6.993079e+00 , 1.074942e-01 , 7.525552e+00
2.716000e+00 , 6.996029e+00 , 1.062388e-01 , 8.281297e+00
2.717000e+00 , 6.998982e+00 , 1.050951e-01 , 8.969823e+00
2.718000e+00 , 7.001937e+00 , 1.040861e-01 , 9.577234e+00
2.719000e+00 , 7.004893e+00 , 1.032320e-01 , 1.009141e+01
2.720000e+00 , 7.007850e+00 , 1.025495e-01 , 1.050222e+01
2.721000e+00 , 7.010809e+00 , 1.020519e-01 , 1.080178e+01
2.722000e+00 , 7.013768e+00 , 1.017484e-01 , 1.098454e+01
2.723000e+00 , 7.016727e+00 , 1.016439e-01 , 1.104740e+01
2.724000e+00 , 7.019686e+00 , 1.017396e-01 , 1.098979e+01
2.725000e+00 , 7.022645e+00 , 1.020323e-01 , 1.081361e+01
2.726000e+00 , 7.025603e+00 , 1.025147e-01 , 1.052322e+01
2.727000e+00 , 7.028559e+00 , 1.031757e-01 , 1.012530e+01
2.728000e+00 , 7.031514e+00 , 1.040006e-01 , 9.628703e+00
2.729000e+00 , 7.034467e+00 , 1.049714e-01 , 9.044268e+00
2.730000e+00 , 7.037418e+00 , 1.060673e-01 , 8.384569e+00
2.731000e+00 , 7.040366e+00 , 1.072648e-01 , 7.663652e+00
2.732000e+00 , 7.043311e+00 , 1.085388e-01 , 6.896732e+00
2.733000e+00 , 7.046253e+00 , 1.098625e-01 , 6.099881e+00
2.734000e+00 , 7.049192e+00 , 1.112083e-01 , 5.289683e+00
2.735000e+00 , 7.052128e+00 , 1.125485e-01 , 4.482900e+00
2.736000e+00 , 7.055061e+00 , 1.138554e-01 , 3.696121e+00
2.737000e+00 , 7.057990e+00 , 1.151025e-01 , 2.945425e+00
2.738000e+00 , 7.060917e+00 , 1.162642e-01 , 2.246054e+00
2.739000e+00 , 7.063840e+00 , 1.173173e-01 , 1.612106e+00
2.740000e+00 , 7.066762e+00 , 1.182406e-01 , 1.056253e+00
2.741000e+00 , 7.069681e+00 , 1.190160e-01 , 5.894876e-01
2.742000e+00 , 7.072599e+00 , 1.196283e-01 , 2.209095e-01
2.743000e+00 , 7.075515e+00 , 1.200657e-01 , -4.245023e-02
2.744000e+00 , 7.078431e+00 , 1.203204e-01 , -1.957605e-01
2.745000e+00 , 7.081347e+00 , 1.203881e-01 , -2.364760e-01
2.746000e+00 , 7.084263e+00 , 1.202683e-01 , -1.643749e-01
2.747000e+00 , 7.087180e+00 , 1.199646e-01 , 1.845093e-02
2.748000e+00 , 7.090098e+00 , 1.194842e-01 , 3.076531e-01
2.749000e+00 , 7.093017e+00 , 1.188379e-01 , 6.967302e-01
2.750000e+00 , 7.095939e+00 , 1.180398e-01 , 1.177174e+00
2.751000e+00 , 7.098864e+00 , 1.171071e-01 , 1.738658e+00
2.752000e+00 , 7.101791e+00 , 1.160596e-01 , 2.369258e+00
2.753000e+00 , 7.104721e+00 , 1.149193e-01 , 3.055706e+00
2.754000e+00 , 7.107654e+00 , 1.137100e-01 , 3.783676e+00
2.755000e+00 , 7.110590e+00 , 1.124568e-01 , 4.538076e+00
2.756000e+00 , 7.113529e+00 , 1.111856e-01 , 5.303370e+00
2.757000e+00 , 7.116471e+00 , 1.099222e-01 , 6.063892e+00
2.758000e+00 , 7.119416e+00 , 1.086925e-01 , 6.804175e+00
2.759000e+00 , 7.122363e+00 , 1.075213e-01 , 7.509263e+00
2.760000e+00 , 7.125313e+00 , 1.064320e-01 , 8.165014e+00
2.761000e+00 , 7.128265e+00 , 1.054463e-01 , 8.758387e+00
2.762000e+00 , 7.131219e+00 , 1.045836e-01 , 9.277701e+00
2.763000e+00 , 7.134174e+00 , 1.038608e-01 , 9.712867e+00
2.764000e+00 , 7.137130e+00 , 1.032915e-01 , 1.005558e+01
2.765000e+00 , 7.140087e+00 , 1.028863e-01 , 1.029948e+01
2.766000e+00 , 7.143045e+00 , 1.026525e-01 , 1.044025e+01
2.767000e+00 , 7.146002e+00 , 1.025935e-01 , 1.047574e+01
2.768000e+00 , 7.148960e+00 , 1.027095e-01 , 1.040591e+01
2.769000e+00 , 7.151916e+00 , 1.029969e-01 , 1.023290e+01
2.770000e+00 , 7.154872e+00 , 1.034487e-01 , 9.960914e+00
2.771000e+00 , 7.157827e+00 , 1.040547e-01 , 9.596129e+00
2.772000e+00 , 7.160780e+00 , 1.048015e-01 , 9.146568e+00
2.773000e+00 , 7.163732e+00 , 1.056730e-01 , 8.621914e+00
2.774000e+00 , 7.166681e+00 , 1.066508e-01 , 8.033300e+00
2.775000e+00 , 7.169628e+00 , 1.077143e-01 , 7.393077e+00
2.776000e+00 , 7.172573e+00 , 1.088414e-01 , 6.714553e+00
2.777000e+00 , 7.175515e+00 , 1.100089e-01 , 6.011717e+00
2.778000e+00 , 7.178454e+00 , 1.111929e-01 , 5.298959e+00
2.779000e+00 , 7.181390e+00 , 1.123693e-01 , 4.590766e+00
2.780000e+00 , 7.184324e+00 , 1.135144e-01 , 3.901438e+00
2.781000e+00 , 7.187254e+00 , 1.146052e-01 , 3.244799e+00
2.782000e+00 , 7.190183e+00 , 1.156199e-01 , 2.633919e+00
2.783000e+00 , 7.193108e+00 , 1.165386e-01 , 2.080859e+00
2.784000e+00 , 7.196032e+00 , 1.173433e-01 , 1.596431e+00
2.785000e+00 , 7.198954e+00 , 1.180185e-01 , 1.189993e+00
2.786000e+00 , 7.201875e+00 , 1.185513e-01 , 8.692665e-01
2.787000e+00 , 7.204794e+00 , 1.189318e-01 , 6.401948e-01
2.788000e+00 , 7.207713e+00 , 1.191533e-01 , 5.068334e-01
2.789000e+00 , 7.210632e+00 , 1.192124e-01 , 4.712825e-01
2.790000e+00 , 7.213551e+00 , 1.191087e-01 , 5.336579e-01
2.791000e+00 , 7.216471e+00 , 1.188456e-01 , 6.921026e-01
2.792000e+00 , 7.219392e+00 , 1.184290e-01 , 9.428376e-01
2.793000e+00 , 7.222314e+00 , 1.178686e-01 , 1.280252e+00
2.794000e+00 , 7.225238e+00 , 1.171762e-01 , 1.697028e+00
2.795000e+00 , 7.228165e+00 , 1.163668e-01 , 2.184301e+00
2.796000e+00 , 7.231093e+00 , 1.154572e-01 , 2.731850e+00
2.797000e+00 , 7.234024e+00 , 1.144664e-01 , 3.328307e+00
2.798000e+00 , 7.236958e+00 , 1.134148e-01 , 3.961404e+00
2.799000e+00 , 7.239894e+00 , 1.123237e-01 , 4.618216e+00
2.800000e+00 , 7.242834e+00 , 1.112154e-01 , 5.285434e+00
2.801000e+00 , 7.245775e+00 , 1.101120e-01 , 5.949630e+00
2.802000e+00 , 7.248719e+00 , 1.090358e-01 , 6.597532e+00
2.803000e+00 , 7.251666e+00 , 1.080079e-01 , 7.216289e+00
2.804000e+00 , 7.254614e+00 , 1.070487e-01 , 7.793724e+00
2.805000e+00 , 7.257565e+00 , 1.061769e-01 , 8.318582e+00
2.806000e+00 , 7.260517e+00 , 1.054092e-01 , 8.780741e+00
2.807000e+00 , 7.263470e+00 , 1.047602e-01 , 9.171412e+00
2.808000e+00 , 7.266425e+00 , 1.042421e-01 , 9.483305e+00
2.809000e+00 , 7.269380e+00 , 1.038643e-01 , 9.710763e+00
2.810000e+00 , 7.272335e+00 , 1.036332e-01 , 9.849863e+00
2.811000e+00 , 7.275291e+00 , 1.035525e-01 , 9.898477e+00
2.812000e+00 , 7.278247e+00 , 1.036225e-01 , 9.856306e+00
2.813000e+00 , 7.281202e+00 , 1.038408e-01 , 9.724865e+00
2.814000e+00 , 7.284156e+00 , 1.042020e-01 , 9.507438e+00
2.815000e+00 , 7.287110e+00 , 1.046978e-01 , 9.209002e+00
2.816000e+00 , 7.290062e+00 , 1.053172e-01 , 8.836106e+00
2.817000e+00 , 7.293013e+00 , 1.060471e-01 , 8.396734e+00
2.818000e+00 , 7.295962e+00 , 1.068720e-01 , 7.900131e+00
2.819000e+00 , 7.298909e+00 , 1.077749e-01 , 7.356610e+00
2.820000e+00 , 7.301854e+00 , 1.087371e-01 , 6.777336e+00
2.821000e+00 , 7.304796e+00 , 1.097392e-01 , 6.174103e+00
2.822000e+00 , 7.307736e+00 , 1.107608e-01 , 5.559091e+00
2.823000e+00 , 7.310674e+00 , 1.117815e-01 , 4.944621e+00
2.824000e+00 , 7.313609e+00 , 1.127810e-01 , 4.342914e+00
2.825000e+00 , 7.316542e+00 , 1.137396e-01 , 3.765845e+00
2.826000e+00 , 7.319473e+00 , 1.146385e-01 , 3.224713e+00
2.827000e+00 , 7.322402e+00 , 1.154603e-01 , 2.730021e+00
2.828000e+00 , 7.325328e+00 , 1.161891e-01 , 2.291273e+00
2.829000e+00 , 7.328254e+00 , 1.168112e-01 , 1.916794e+00
2.830000e+00 , 7.331177e+00 , 1.173149e-01 , 1.613574e+00
2.831000e+00 , 7.334100e+00 , 1.176910e-01 , 1.387139e+00
2.832000e+00 , 7.337022e+00 , 1.179330e-01 , 1.241455e+00
2.833000e+00 , 7.339944e+00 , 1.180370e-01 , 1.178858e+00
2.834000e+00 , 7.342866e+00 , 1.180018e-01 , 1.200021e+00
2.835000e+00 , 7.345789e+00 , 1.178292e-01 , 1.303956e+00
2.836000e+00 , 7.348712e+00 , 1.175234e-01 , 1.488045e+00
2.837000e+00 , 7.351637e+00 , 1.170914e-01 , 1.748101e+00
2.838000e+00 , 7.354562e+00 , 1.165426e-01 , 2.078469e+00
2.839000e+00 , 7.357490e+00 , 1.158887e-01 , 2.472143e+00
2.840000e+00 , 7.360419e+00 , 1.151432e-01 , 2.920921e+00
2.841000e+00 , 7.363351e+00 , 1.143215e-01 , 3.415572e+00
2.842000e+00 , 7.366284e+00 , 1.134403e-01 , 3.946028e+00
2.843000e+00 , 7.369220e+00 , 1.125174e-01 , 4.501591e+00
2.844000e+00 , 7.372159e+00 , 1.115713e-01 , 5.071148e+00
2.845000e+00 , 7.375099e+00 , 1.106207e-01 , 5.643395e+00
2.846000e+00 , 7.378042e+00 , 1.096844e-01 , 6.207061e+00
2.847000e+00 , 7.380987e+00 , 1.087806e-01 , 6.751131e+00
2.848000e+00 , 7.383933e+00 , 1.079269e-01 , 7.265065e+00
2.849000e+00 , 7.386882e+00 , 1.071397e-01 , 7.738997e+00
2.850000e+00 , 7.389832e+00 , 1.064338e-01 , 8.163931e+00
2.851000e+00 , 7.392783e+00 , 1.058225e-01 , 8.531906e+00
2.852000e+00 , 7.395735e+00 , 1.053171e-01 , 8.836148e+00
2.853000e+00 , 7.398688e+00 , 1.049267e-01 , 9.071193e+00
2.854000e+00 , 7.401642e+00 , 1.046579e-01 , 9.232982e+00
2.855000e+00 , 7.404596e+00 , 1.045152e-01 , 9.318934e+00
2.856000e+00 , 7.407549e+00 , 1.045001e-01 , 9.327974e+00
2.857000e+00 , 7.410503e+00 , 1.046121e-01 , 9.260551e+00
2.858000e+00 , 7.413456e+00 , 1.048479e-01 , 9.118609e+00
2.859000e+00 , 7.416409e+00 , 1.052019e-01 , 8.905537e+00
2.860000e+00 , 7.419360e+00 , 1.056661e-01 , 8.626090e+00
2.861000e+00 , 7.422311e+00 , 1.062305e-01 , 8.286283e+00
2.862000e+00 , 7.425260e+00 , 1.068834e-01 , 7.893263e+00
2.863000e+00 , 7.428207e+00 , 1.076112e-01 , 7.455158e+00
2.864000e+00 , 7.431153e+00 , 1.083989e-01 , 6.980910e+00
2.865000e+00 , 7.434096e+00 , 1.092309e-01 , 6.480093e+00
2.866000e+00 , 7.437038e+00 , 1.100903e-01 , 5.962723e+00
2.867000e+00 , 7.439978e+00 , 1.109602e-01 , 5.439055e+00
2.868000e+00 , 7.442915e+00 , 1.118234e-01 , 4.919384e+00
2.869000e+00 , 7.445851e+00 , 1.126632e-01 , 4.413845e+00
2.870000e+00 , 7.448785e+00 , 1.134633e-01 , 3.932212e+00
2.871000e+00 , 7.451716e+00 , 1.142083e-01 , 3.483716e+00
2.872000e+00 , 7.454647e+00 , 1.148841e-01 , 3.076866e+00
2.873000e+00 , 7.457575e+00 , 1.154781e-01 , 2.719292e+00
2.874000e+00 , 7.460502e+00 , 1.159793e-01 , 2.417600e+00
2.875000e+00 , 7.463429e+00 , 1.163785e-01 , 2.177258e+00
2.876000e+00 , 7.466354e+00 , 1.166688e-01 , 2.002490e+00
2.877000e+00 , 7.469279e+00 , 1.168453e-01 , 1.896215e+00
2.878000e+00 , 7.472204e+00 , 1.169055e-01 , 1.859991e+00
2.879000e+00 , 7.475129e+00 , 1.168490e-01 , 1.894001e+00
2.880000e+00 , 7.478055e+00 , 1.166778e-01 , 1.997063e+00
2.881000e+00 , 7.480981e+00 , 1.163961e-01 , 2.166659e+00
2.882000e+00 , 7.483908e+00 , 1.160102e-01 , 2.399000e+00
2.883000e+00 , 7.486837e+00 , 1.155282e-01 , 2.689106e+00
2.884000e+00 , 7.489767e+00 , 1.149604e-01 , 3.030917e+00
2.885000e+00 , 7.492698e+00 , 1.143184e-01 , 3.417418e+00
2.886000e+00 , 7.495631e+00 , 1.136151e-01 , 3.840784e+00
2.887000e+00 , 7.498567e+00 , 1.128647e-01 , 4.292538e+00
2.888000e+00 , 7.501504e+00 , 1.120820e-01 , 4.763723e+00
2.889000e+00 , 7.504442e+00 , 1.112824e-01 , 5.245077e+00
2.890000e+00 , 7.507383e+00 , 1.104815e-01 , 5.727221e+00
2.891000e+00 , 7.510326e+00 , 1.096948e-01 , 6.200837e+00
2.892000e+00 , 7.513270e+00 , 1.089373e-01 , 6.656853e+00
2.893000e+00 , 7.516216e+00 , 1.082234e-01 , 7.086614e+00
2.894000e+00 , 7.519164e+00 , 1.075665e-01 , 7.482047e+00
2.895000e+00 , 7.522113e+00 , 1.069788e-01 , 7.835814e+00
2.896000e+00 , 7.525063e+00 , 1.064711e-01 , 8.141447e+00
2.897000e+00 , 7.528013e+00 , 1.060525e-01 , 8.393468e+00
2.898000e+00 , 7.530965e+00 , 1.057302e-01 , 8.587480e+00
2.899000e+00 , 7.533917e+00 , 1.055097e-01 , 8.720250e+00
2.900000e+00 , 7.536869e+00 , 1.053942e-01 , 8.789756e+00
2.901000e+00 , 7.539821e+00 , 1.053851e-01 , 8.795214e+00
2.902000e+00 , 7.542773e+00 , 1.054817e-01 , 8.737086e+00
2.903000e+00 , 7.545724e+00 , 1.056811e-01 , 8.617054e+00
2.904000e+00 , 7.548675e+00 , 1.059785e-01 , 8.437980e+00
2.905000e+00 , 7.551625e+00 , 1.063675e-01 , 8.203836e+00
2.906000e+00 , 7.554574e+00 , 1.068396e-01 , 7.919621e+00
2.907000e+00 , 7.557522e+00 , 1.073851e-01 , 7.591251e+00
2.908000e+00 , 7.560469e+00 , 1.079928e-01 , 7.225438e+00
2.909000e+00 , 7.563414e+00 , 1.086504e-01 , 6.829556e+00
2.910000e+00 , 7.566357e+00 , 1.093448e-01 , 6.411489e+00
2.911000e+00 , 7.569299e+00 , 1.100625e-01 , 5.979479e+00
2.912000e+00 , 7.572239e+00 , 1.107892e-01 , 5.541960e+00
2.913000e+00 , 7.575178e+00 , 1.115111e-01 , 5.107401e+00
2.914000e+00 , 7.578114e+00 , 1.122142e-01 , 4.684137e+00
2.915000e+00 , 7.581049e+00 , 1.128852e-01 , 4.280214e+00
2.916000e+00 , 7.583983e+00 , 1.135114e-01 , 3.903235e+00
2.917000e+00 , 7.586915e+00 , 1.140812e-01 , 3.560224e+00
2.918000e+00 , 7.589846e+00 , 1.145841e-01 , 3.257488e+00
2.919000e+00 , 7.592776e+00 , 1.150110e-01 , 3.000509e+00
2.920000e+00 , 7.595705e+00 , 1.153543e-01 , 2.793847e+00
2.921000e+00 , 7.598633e+00 , 1.156081e-01 , 2.641056e+00
2.922000e+00 , 7.601561e+00 , 1.157682e-01 , 2.544628e+00
2.923000e+00 , 7.604488e+00 , 1.158325e-01 , 2.505957e+00
2.924000e+00 , 7.607416e+00 , 1.158003e-01 , 2.525318e+00
2.925000e+00 , 7.610344e+00 , 1.156731e-01 , 2.601874e+00
2.926000e+00 , 7.613273e+00 , 1.154542e-01 , 2.733704e+00
2.927000e+00 , 7.616202e+00 , 1.151483e-01 , 2.917845e+00
2.928000e+00 , 7.619133e+00 , 1.147620e-01 , 3.150362e+00
2.929000e+00 , 7.622064e+00 , 1.143034e-01 , 3.426431e+00
2.930000e+00 , 7.624997e+00 , 1.137818e-01 , 3.740438e+00
2.931000e+00 , 7.627932e+00 , 1.132076e-01 , 4.086096e+00
2.932000e+00 , 7.630867e+00 , 1.125922e-01 , 4.456570e+00
2.933000e+00 , 7.633805e+00 , 1.119476e-01 , 4.844611e+00
2.934000e+00 , 7.636744e+00 , 1.112864e-01 , 5.242702e+00
2.935000e+00 , 7.639684e+00 , 1.106211e-01 , 5.643201e+00
2.936000e+00 , 7.642626e+00 , 1.099644e-01 , 6.038489e+00
2.937000e+00 , 7.645570e+00 , 1.093288e-01 , 6.421115e+00
2.938000e+00 , 7.648515e+00 , 1.087261e-01 , 6.783940e+00
2.939000e+00 , 7.651461e+00 , 1.081675e-01 , 7.120265e+00
2.940000e+00 , 7.654408e+00 , 1.076630e-01 , 7.423959e+00
2.941000e+00 , 7.657356e+00 , 1.072218e-01 , 7.689567e+00
2.942000e+00 , 7.660305e+00 , 1.068516e-01 , 7.912410e+00
2.943000e+00 , 7.663255e+00 , 1.065588e-01 , 8.088668e+00
2.944000e+00 , 7.666205e+00 , 1.063482e-01 , 8.215440e+00
2.945000e+00 , 7.669156e+00 , 1.062230e-01 , 8.290792e+00
2.946000e+00 , 7.672106e+00 , 1.061848e-01 , 8.313788e+00
2.947000e+00 , 7.675057e+00 , 1.062335e-01 , 8.284491e+00
2.948000e+00 , 7.678007e+00 , 1.063673e-01 , 8.203956e+00
2.949000e+00 , 7.680956e+00 , 1.065828e-01 , 8.074199e+00
2.950000e+00 , 7.683905e+00 , 1.068753e-01 , 7.898152e+00
2.951000e+00 , 7.686853e+00 , 1.072383e-01 , 7.679590e+00
2.952000e+00 , 7.689801e+00 , 1.076645e-01 , 7.423062e+00
2.953000e+00 , 7.692747e+00 , 1.081450e-01 , 7.133787e+00
2.954000e+00 , 7.695692e+00 , 1.086703e-01 , 6.817558e+00
2.955000e+00 , 7.698636e+00 , 1.092300e-01 , 6.480618e+00
2.956000e+00 , 7.701578e+00 , 1.098132e-01 , 6.129544e+00
2.957000e+00 , 7.704519e+00 , 1.104086e-01 , 5.771117e+00
2.958000e+00 , 7.707459e+00 , 1.110048e-01 , 5.412192e+00
2.959000e+00 , 7.710397e+00 , 1.115906e-01 , 5.059570e+00
2.960000e+00 , 7.713334e+00 , 1.121549e-01 , 4.719868e+00
2.961000e+00 , 7.716270e+00 , 1.126872e-01 , 4.399396e+00
2.962000e+00 , 7.719204e+00 , 1.131778e-01 , 4.104043e+00
2.963000e+00 , 7.722137e+00 , 1.136178e-01 , 3.839170e+00
2.964000e+00 , 7.725070e+00 , 1.139993e-01 , 3.609512e+00
2.965000e+00 , 7.728001e+00 , 1.143156e-01 , 3.419097e+00
2.966000e+00 , 7.730932e+00 , 1.145613e-01 , 3.271176e+00
2.967000e+00 , 7.733863e+00 , 1.147324e-01 , 3.168171e+00
2.968000e+00 , 7.736793e+00 , 1.148264e-01 , 3.111633e+00
2.969000e+00 , 7.739723e+00 , 1.148420e-01 , 3.102227e+00
2.970000e+00 , 7.742654e+00 , 1.147797e-01 , 3.139726e+00
2.971000e+00 , 7.745584e+00 , 1.146413e-01 , 3.223022e+00
2.972000e+00 , 7.748516e+00 , 1.144301e-01 , 3.350156e+00
2.973000e+00 , 7.751447e+00 , 1.141507e-01 , 3.518367e+00
2.974000e+00 , 7.754380e+00 , 1.138089e-01 , 3.724146e+00
2.975000e+00 , 7.757314e+00 , 1.134116e-01 , 3.963314e+00
2.976000e+00 , 7.760249e+00 , 1.129668e-01 , 4.231104e+00
2.977000e+00 , 7.763185e+00 , 1.124831e-01 , 4.522257e+00
2.978000e+00 , 7.766122e+00 , 1.119700e-01 , 4.831127e+00
2.979000e+00 , 7.769061e+00 , 1.114374e-01 , 5.151791e+00
2.980000e+00 , 7.772001e+00 , 1.108952e-01 , 5.478161e+00
2.981000e+00 , 7.774942e+00 , 1.103538e-01 , 5.804099e+00
2.982000e+00 , 7.777885e+00 , 1.098232e-01 , 6.123539e+00
2.983000e+00 , 7.780828e+00 , 1.093131e-01 , 6.430592e+00
2.984000e+00 , 7.783773e+00 , 1.088329e-01 , 6.719660e+00
2.985000e+00 , 7.786719e+00 , 1.083913e-01 , 6.985538e+00
2.986000e+00 , 7.789665e+00 , 1.079960e-01 , 7.223505e+00
2.987000e+00 , 7.792612e+00 , 1.076539e-01 , 7.429407e+00
2.988000e+00 , 7.795560e+00 , 1.073710e-01 , 7.599735e+00
2.989000e+00 , 7.798509e+00 , 1.071518e-01 , 7.731677e+00
2.990000e+00 , 7.801458e+00 , 1.069998e-01 , 7.823166e+00
2.991000e+00 , 7.804406e+00 , 1.069172e-01 , 7.872912e+00
2.992000e+00 , 7.807355e+00 , 1.069047e-01 , 7.880418e+00
2.993000e+00 , 7.810304e+00 , 1.069619e-01 , 7.845977e+00
2.994000e+00 , 7.813253e+00 , 1.070871e-01 , 7.770665e+00
2.995000e+00 , 7.816201e+00 , 1.072770e-01 , 7.656305e+00
2.996000e+00 , 7.819149e+00 , 1.075276e-01 , 7.505432e+00
2.997000e+00 , 7.822095e+00 , 1.078336e-01 , 7.321231e+00
2.998000e+00 , 7.825042e+00 , 1.081887e-01 , 7.107479e+00
2.999000e+00 , 7.827987e+00 , 1.085857e-01 , 6.868462e+00
3.000000e+00 , 7.830931e+00 , 1.090169e-01 , 6.608892e+00
3.001000e+00 , 7.833874e+00 , 1.094739e-01 , 6.333816e+00
3.002000e+00 , 7.836816e+00 , 1.099478e-01 , 6.048519e+00
3.003000e+00 , 7.839757e+00 , 1.104297e-01 , 5.758420e+00
3.004000e+00 , 7.842697e+00 , 1.109105e-01 , 5.468973e+00
3.005000e+00 , 7.845636e+00 , 1.113813e-01 , 5.185567e+00
3.006000e+00 , 7.848574e+00 , 1.118333e-01 , 4.913422e+00
3.007000e+00 , 7.851510e+00 , 1.122585e-01 , 4.657498e+00
3.008000e+00 , 7.854446e+00 , 1.126490e-01 , 4.422404e+00
3.009000e+00 , 7.857381e+00 , 1.129980e-01 , 4.212318e+00
3.010000e+00 , 7.860315e+00 , 1.132993e-01 , 4.030909e+00
3.011000e+00 , 7.863249e+00 , 1.135479e-01 , 3.881283e+00
3.012000e+00 , 7.866182e+00 , 1.137395e-01 , 3.765923e+00
3.013000e+00 , 7.869114e+00 , 1.138712e-01 , 3.686655e+00
3.014000e+00 , 7.872047e+00 , 1.139410e-01 , 3.644617e+00
3.015000e+00 , 7.874979e+00 , 1.139483e-01 , 3.640248e+00
3.016000e+00 , 7.877912e+00 , 1.138934e-01 , 3.673287e+00
3.017000e+00 , 7.880845e+00 , 1.137779e-01 , 3.742782e+00
3.018000e+00 , 7.883778e+00 , 1.136046e-01 , 3.847119e+00
3.019000e+00 , 7.886712e+00 , 1.133771e-01 , 3.984057e+00
3.020000e+00 , 7.889647e+00 , 1.131002e-01 , 4.150773e+00
3.021000e+00 , 7.892582e+00 , 1.127794e-01 , 4.343927e+00
3.022000e+00 , 7.895518e+00 , 1.124209e-01 , 4.559721e+00
3.023000e+00 , 7.898456e+00 , 1.120317e-01 , 4.793981e+00
3.024000e+00 , 7.901394e+00 , 1.116194e-01 , 5.042234e+00
3.025000e+00 , 7.904333e+00 , 1.111915e-01 , 5.299795e+00
3.026000e+00 , 7.907273e+00 , 1.107562e-01 , 5.561856e+00
3.027000e+00 , 7.910214e+00 , 1.103214e-01 , 5.823574e+00
3.028000e+00 , 7.913157e+00 , 1.098952e-01 , 6.080165e+00
3.029000e+00 , 7.916100e+00 , 1.094852e-01 , 6.326987e+00
3.030000e+00 , 7.919044e+00 , 1.090988e-01 , 6.559628e+00
3.031000e+00 , 7.921989e+00 , 1.087427e-01 , 6.773980e+00
3.032000e+00 , 7.924935e+00 , 1.084232e-01 , 6.966319e+00
3.033000e+00 , 7.927881e+00 , 1.081457e-01 , 7.133361e+00
3.034000e+00 , 7.930828e+00 , 1.079149e-01 , 7.272322e+00
3.035000e+00 , 7.933775e+00 , 1.077344e-01 , 7.380967e+00
3.036000e+00 , 7.936722e+00 , 1.076070e-01 , 7.457637e+00
3.037000e+00 , 7.939670e+00 , 1.075345e-01 , 7.501281e+00
3.038000e+00 , 7.942617e+00 , 1.075176e-01 , 7.511462e+00
3.039000e+00 , 7.945565e+00 , 1.075560e-01 , 7.488366e+00
3.040000e+00 , 7.948512e+00 , 1.076483e-01 , 7.432782e+00
3.041000e+00 , 7.951459e+00 , 1.077923e-01 , 7.346089e+00
3.042000e+00 , 7.954406e+00 , 1.079848e-01 , 7.230221e+00
3.043000e+00 , 7.957352e+00 , 1.082217e-01 , 7.087624e+00
3.044000e+00 , 7.960298e+00 , 1.084981e-01 , 6.921208e+00
3.045000e+00 , 7.963242e+00 , 1.088086e-01 , 6.734287e+00
3.046000e+00 , 7.966186e+00 , 1.091471e-01 , 6.530515e+00
3.047000e+00 , 7.969129e+00 , 1.095071e-01 , 6.313813e+00
3.048000e+00 , 7.972072e+00 , 1.098817e-01 , 6.088298e+00
3.049000e+00 , 7.975013e+00 , 1.102639e-01 , 5.858205e+00
3.050000e+00 , 7.977954e+00 , 1.106466e-01 , 5.627803e+00
3.051000e+00 , 7.980893e+00 , 1.110229e-01 , 5.401325e+00
3.052000e+00 , 7.983832e+00 , 1.113857e-01 , 5.182886e+00
3.053000e+00 , 7.986770e+00 , 1.117287e-01 , 4.976409e+00
3.054000e+00 , 7.989707e+00 , 1.120457e-01 , 4.785559e+00
3.055000e+00 , 7.992644e+00 , 1.123313e-01 , 4.613676e+00
3.056000e+00 , 7.995580e+00 , 1.125804e-01 , 4.463718e+00
3.057000e+00 , 7.998515e+00 , 1.127888e-01 , 4.338213e+00
3.058000e+00 , 8.001450e+00 , 1.129533e-01 , 4.239218e+00
3.059000e+00 , 8.004385e+00 , 1.130711e-01 , 4.168284e+00
3.060000e+00 , 8.007319e+00 , 1.131406e-01 , 4.126434e+00
3.061000e+00 , 8.010254e+00 , 1.131610e-01 , 4.114152e+00
3.062000e+00 , 8.013188e+00 , 1.131324e-01 , 4.131381e+00
3.063000e+00 , 8.016123e+00 , 1.130558e-01 , 4.177525e+00
3.064000e+00 , 8.019058e+00 , 1.129329e-01 , 4.251471e+00
3.065000e+00 , 8.021993e+00 , 1.127666e-01 , 4.351612e+00
3.066000e+00 , 8.024929e+00 , 1.125602e-01 , 4.475883e+00
3.067000e+00 , 8.027866e+00 , 1.123178e-01 , 4.621803e+00
3.068000e+00 , 8.030803e+00 , 1.120441e-01 , 4.786525e+00
3.069000e+00 , 8.033741e+00 , 1.117445e-01 , 4.966891e+00
3.070000e+00 , 8.036680e+00 , 1.114246e-01 , 5.159495e+00
3.071000e+00 , 8.039619e+00 , 1.110903e-01 , 5.360744e+00
3.072000e+00 , 8.042559e+00 , 1.107478e-01 , 5.566930e+00
3.073000e+00 , 8.045500e+00 , 1.104033e-01 , 5.774293e+00
3.074000e+00 , 8.048442e+00 , 1.100631e-01 , 5.979095e+00
3.075000e+00 , 8.051385e+00 , 1.097332e-01 , 6.177686e+00
3.076000e+00 , 8.054328e+00 , 1.094195e-01 , 6.366566e+00
3.077000e+00 , 8.057272e+00 , 1.091273e-01 , 6.542452e+00
3.078000e+00 , 8.060217e+00 , 1.088617e-01 , 6.702331e+00
